expression approach	TechTool	0.96	0.00	0.00	0.03
iterative scaling	TechTool	0.98	0.00	0.00	0.02
spatio-temporal event\/situation structure	other	0.16	0.07	0.71	0.06
d-patr	TechTool	0.85	0.06	0.09	0.00
automatic information extraction	TechTool	0.97	0.00	0.03	0.00
knowledge unit	other	0.03	0.04	0.92	0.01
structural isomorphy	other	0.29	0.01	0.64	0.06
scf distribution	DSMMM	0.01	0.14	0.01	0.84
lexical word	Linguistics	0.00	0.81	0.18	0.00
cosine distance measure	DSMMM	0.00	0.00	0.01	0.98
learning corpora	Linguistics	0.05	0.95	0.01	0.00
uailication	TechTool	0.61	0.12	0.14	0.13
many-to-many word alignment	TechTool	0.90	0.05	0.06	0.00
ds translation	TechTool	0.44	0.44	0.06	0.05
automatic sign translation	TechTool	0.97	0.01	0.01	0.01
partial parser	TechTool	0.99	0.00	0.01	0.01
partial parses	DSMMM	0.37	0.01	0.04	0.58
subtree discovery	TechTool	0.93	0.03	0.04	0.00
generic dialogue functionality	other	0.20	0.02	0.71	0.06
class identifier	TechTool	0.73	0.23	0.03	0.01
interactive question-answering ( q ) system	TechTool	0.96	0.00	0.04	0.00
formal morphology	Linguistics	0.01	0.79	0.18	0.01
lr table generation	other	0.26	0.00	0.58	0.16
italian grammar	Linguistics	0.16	0.77	0.01	0.06
Russian	Linguistics	0.19	0.61	0.16	0.05
cp generation	TechTool	0.93	0.00	0.07	0.01
in-degree	DSMMM	0.00	0.05	0.08	0.86
typed feature	TechTool	0.83	0.00	0.07	0.09
rough-grained disambiguation	TechTool	0.96	0.00	0.03	0.01
temporal inference	TechTool	0.92	0.00	0.08	0.00
alignment extraction	TechTool	1.00	0.00	0.00	0.00
writing system	TechTool	0.99	0.00	0.01	0.00
phrase membership	Linguistics	0.30	0.40	0.00	0.29
system response generation	TechTool	0.84	0.00	0.15	0.00
multimodal command	TechTool	0.54	0.01	0.44	0.00
grammar acquisition	TechTool	0.99	0.00	0.00	0.00
kernel calculation	TechTool	0.81	0.00	0.00	0.19
onstraint propagation	TechTool	0.89	0.00	0.03	0.08
multi-modal error	TechTool	0.95	0.01	0.03	0.01
tutorial dialogue	other	0.12	0.38	0.50	0.00
context generalization	TechTool	0.62	0.00	0.26	0.12
sentence classification	TechTool	0.89	0.01	0.00	0.10
ambiguous sentence interpretation	TechTool	0.58	0.00	0.35	0.07
theoretical computer science	Linguistics	0.05	0.89	0.04	0.02
grammar testing	TechTool	0.94	0.00	0.00	0.05
light-tk software	TechTool	0.77	0.17	0.06	0.00
sgml parser	TechTool	0.99	0.00	0.00	0.00
microsoft word97 thesaurus	Linguistics	0.26	0.71	0.02	0.00
parsing-based method	TechTool	0.89	0.00	0.00	0.11
verbmobil corpus	Linguistics	0.00	0.99	0.00	0.00
cky algorithm	TechTool	0.99	0.00	0.01	0.00
application program interfaces	TechTool	0.98	0.00	0.02	0.00
speech translation system	TechTool	0.85	0.10	0.02	0.02
lexical functional grammar	Linguistics	0.46	0.49	0.04	0.01
glass-box	TechTool	0.93	0.03	0.04	0.00
syntactic model	DSMMM	0.09	0.01	0.00	0.90
broadcasting	Linguistics	0.35	0.41	0.16	0.08
linguistic interface	TechTool	0.92	0.00	0.07	0.01
minimum distance parsing	TechTool	0.55	0.00	0.00	0.45
tree search	TechTool	0.51	0.00	0.00	0.49
dependency forest model	DSMMM	0.02	0.01	0.00	0.97
statistical spelling correction	TechTool	0.96	0.00	0.03	0.00
human gene identification	TechTool	0.74	0.00	0.26	0.00
dependency recovery	TechTool	0.93	0.00	0.04	0.03
discourse planner	TechTool	0.86	0.06	0.08	0.00
multilayer perceptrou network	DSMMM	0.41	0.01	0.01	0.57
examining summarization	TechTool	0.84	0.00	0.01	0.16
intonational analysis	TechTool	0.91	0.01	0.02	0.06
unbounded process	other	0.02	0.00	0.90	0.08
mixture modeling	TechTool	0.98	0.00	0.00	0.02
discourse units	Linguistics	0.00	0.63	0.33	0.04
world model	DSMMM	0.00	0.01	0.03	0.97
phonological constituent	Linguistics	0.02	0.61	0.35	0.02
dynamic programming alignment	TechTool	0.99	0.00	0.01	0.01
noisy-channel model	DSMMM	0.19	0.00	0.00	0.81
speech repair identification	TechTool	0.97	0.00	0.03	0.00
saliency map	DSMMM	0.13	0.01	0.22	0.64
summary selection	TechTool	0.96	0.00	0.01	0.03
hierarchy generation	TechTool	0.95	0.00	0.01	0.04
hierarchical disambiguation	TechTool	0.99	0.00	0.01	0.00
labeling	Linguistics	0.32	0.38	0.21	0.09
selection accuracy	DSMMM	0.03	0.00	0.00	0.97
mistake-driven learning	TechTool	0.90	0.00	0.10	0.00
phonemic utterance specification	other	0.12	0.01	0.80	0.07
relation analysis process	other	0.24	0.00	0.76	0.00
string alignment	TechTool	0.96	0.01	0.01	0.02
k-score	DSMMM	0.13	0.03	0.01	0.84
partialparsing	TechTool	0.61	0.12	0.14	0.13
text generation and understanding	TechTool	0.92	0.00	0.08	0.00
unified lexicon	Linguistics	0.04	0.95	0.00	0.01
automatic natural language understanding	TechTool	0.98	0.00	0.01	0.00
nn algorithm	TechTool	1.00	0.00	0.00	0.00
structure creation	TechTool	0.93	0.00	0.07	0.00
phrase-structure grammar	TechTool	0.56	0.30	0.00	0.13
normalized word duration	DSMMM	0.05	0.00	0.04	0.91
multext-east project	TechTool	0.43	0.23	0.35	0.00
mention detection task	TechTool	0.67	0.00	0.32	0.00
argument structure	Linguistics	0.02	0.69	0.25	0.04
WSD models	TechTool	0.63	0.00	0.00	0.37
wisconsin corpus	Linguistics	0.01	0.95	0.00	0.04
cross-document information fusion	TechTool	0.62	0.00	0.37	0.01
computer communications	TechTool	0.45	0.18	0.35	0.02
natural-language	TechTool	0.51	0.47	0.01	0.00
knowledge processing	TechTool	0.75	0.00	0.25	0.00
thai language	Linguistics	0.03	0.79	0.18	0.01
entropy-based learning	TechTool	0.93	0.00	0.00	0.07
multi-sentence text	TechTool	0.62	0.31	0.06	0.01
bio coding	TechTool	0.79	0.00	0.20	0.00
example-retrieval ( er )	TechTool	0.99	0.00	0.00	0.01
query-translation	TechTool	0.94	0.02	0.01	0.03
speech decoding	TechTool	0.87	0.00	0.02	0.11
alternation detection	TechTool	0.97	0.00	0.02	0.00
syllables	Linguistics	0.16	0.63	0.17	0.04
sense ambiguity	other	0.20	0.00	0.80	0.00
subject position	other	0.00	0.43	0.56	0.00
relations extraction	TechTool	0.86	0.00	0.14	0.01
phonetic similarity algorithms	TechTool	0.56	0.00	0.08	0.36
vp-ellipsis resolution	TechTool	0.83	0.16	0.01	0.00
adjective attachment	Linguistics	0.16	0.66	0.00	0.19
contents-oriented retrieval	TechTool	0.92	0.00	0.04	0.03
post disambiguation analysis	TechTool	0.69	0.00	0.31	0.00
electronic essay rater	Linguistics	0.44	0.45	0.11	0.01
game theory	Linguistics	0.02	0.55	0.42	0.01
incremental optimization	TechTool	1.00	0.00	0.00	0.00
catalog retrieval system	TechTool	0.98	0.00	0.00	0.02
pronunciation tool	TechTool	0.59	0.00	0.40	0.00
subjectivity scoring	TechTool	0.79	0.00	0.04	0.17
semi-supervised training	TechTool	0.95	0.03	0.02	0.00
itg biparsing	TechTool	0.68	0.10	0.08	0.14
genonic hmm technology	TechTool	0.96	0.00	0.04	0.01
object-oriented parsing	TechTool	0.94	0.01	0.03	0.03
class name	Linguistics	0.04	0.89	0.02	0.04
factorial hmm	TechTool	0.94	0.00	0.01	0.05
stochastic parsing	TechTool	1.00	0.00	0.00	0.00
russian dictionary	Linguistics	0.00	0.99	0.00	0.00
language processing task	TechTool	0.63	0.00	0.36	0.00
anaphoric resolution	TechTool	0.94	0.05	0.01	0.00
syntactic score evaluation	DSMMM	0.18	0.01	0.00	0.81
anaphoric type identification	TechTool	0.78	0.00	0.22	0.00
phoneme sequence	other	0.22	0.03	0.75	0.00
black-box evaluation	TechTool	0.96	0.00	0.02	0.01
proper noun category	Linguistics	0.03	0.88	0.06	0.03
speaker normalization	TechTool	0.89	0.00	0.02	0.09
local trees	DSMMM	0.08	0.06	0.04	0.83
spatial meaning	Linguistics	0.02	0.82	0.15	0.01
crf training	TechTool	0.98	0.00	0.00	0.02
parameter selecting	TechTool	0.91	0.00	0.08	0.01
lattice computation	TechTool	0.50	0.00	0.02	0.48
language understanding problem	other	0.19	0.00	0.81	0.00
task-oriented dialog	other	0.44	0.00	0.55	0.00
dynamic-events memory	TechTool	0.50	0.00	0.47	0.03
test collection construction	TechTool	0.56	0.33	0.09	0.02
maximum-likelihood procedure	TechTool	0.91	0.00	0.00	0.09
linguistically-oriented text processing	TechTool	0.83	0.01	0.16	0.00
sign expansion	TechTool	0.72	0.00	0.00	0.28
feature set	other	0.29	0.06	0.51	0.14
plan-based model	DSMMM	0.24	0.00	0.00	0.75
approximate subcategorization scheme	TechTool	0.94	0.00	0.02	0.05
pof mapping	TechTool	0.72	0.00	0.26	0.02
frame knowledge	other	0.17	0.11	0.73	0.00
presentor focus	other	0.00	0.08	0.70	0.22
voted perceptron algorithm	TechTool	0.99	0.00	0.00	0.00
modular bootstrapping	TechTool	1.00	0.00	0.00	0.00
weighted difference method	TechTool	0.61	0.00	0.06	0.33
sentence interpretation and generation	TechTool	0.83	0.00	0.09	0.08
parallel text alignment	TechTool	0.81	0.18	0.02	0.00
laplace smoothing	TechTool	0.91	0.00	0.00	0.09
miscommunications	other	0.35	0.14	0.42	0.09
grammar-specific documentation	TechTool	0.75	0.17	0.08	0.00
part-of-speech trigram model	DSMMM	0.23	0.04	0.01	0.72
multi-domain dialogue system	TechTool	0.87	0.08	0.04	0.00
on-line parsing algorithm	TechTool	0.90	0.00	0.01	0.09
genelex	TechTool	0.81	0.05	0.07	0.06
paraphrase thesaurus induction	TechTool	0.90	0.05	0.03	0.02
cross-language information projection	other	0.20	0.00	0.57	0.22
serial parsing	TechTool	0.99	0.00	0.00	0.01
modeling toolkit	TechTool	0.99	0.00	0.00	0.00
word sequences	Linguistics	0.00	0.74	0.24	0.02
language understandhlg	TechTool	0.63	0.04	0.17	0.17
lattice search	TechTool	0.76	0.00	0.00	0.23
utterance feature	other	0.31	0.01	0.49	0.19
multilingual similarity detection	TechTool	0.91	0.00	0.00	0.09
ontology extraction	TechTool	0.98	0.01	0.00	0.01
training algorithm	TechTool	0.99	0.00	0.00	0.01
lexicon extension	Linguistics	0.07	0.86	0.03	0.04
precision measure	DSMMM	0.00	0.00	0.00	1.00
text-independent speaker identification	TechTool	0.92	0.00	0.07	0.00
linguistic competence	other	0.01	0.21	0.74	0.05
debris parsing	TechTool	0.95	0.00	0.01	0.04
twolevel morphology tool	Linguistics	0.33	0.38	0.29	0.00
interface	TechTool	0.63	0.13	0.11	0.12
table lookup	other	0.05	0.00	0.51	0.44
phrase detection	TechTool	0.97	0.00	0.00	0.03
natural language expression	other	0.09	0.08	0.51	0.33
syntactic phrase parsing	TechTool	0.97	0.01	0.00	0.03
cognitive modeling	TechTool	0.98	0.00	0.01	0.01
self-extending phrasal lexicon	TechTool	0.84	0.13	0.01	0.02
constituent-building	TechTool	0.94	0.02	0.02	0.02
unification-based grammar parse	TechTool	0.91	0.00	0.00	0.09
chart re-estimation	TechTool	0.97	0.00	0.02	0.01
coreference expression	TechTool	0.51	0.00	0.05	0.44
primitive decomposition	TechTool	0.88	0.00	0.03	0.09
cognitive\/psychological effect	other	0.01	0.24	0.67	0.07
computer animation	TechTool	0.67	0.14	0.15	0.04
sentence generator	TechTool	0.88	0.02	0.00	0.10
translation rule	TechTool	0.80	0.00	0.18	0.02
guided-search alignment	TechTool	0.97	0.00	0.01	0.02
regular expression pattern	DSMMM	0.39	0.00	0.19	0.42
clitic placement	other	0.17	0.07	0.69	0.07
screen armphora resolution	TechTool	0.85	0.01	0.14	0.00
data base generator	TechTool	0.91	0.06	0.00	0.03
lexicon induction	TechTool	0.95	0.03	0.01	0.00
time warping	DSMMM	0.09	0.00	0.41	0.50
automatic subjectivity analysis	TechTool	0.97	0.00	0.03	0.00
multimodal interface	TechTool	0.79	0.00	0.21	0.00
entity recognition component	other	0.26	0.00	0.72	0.02
corpora translation	Linguistics	0.08	0.91	0.00	0.01
phone banking	TechTool	0.82	0.03	0.05	0.10
imperfect string recognition	TechTool	0.92	0.00	0.07	0.01
dependency recognition	TechTool	0.98	0.00	0.01	0.02
pointer slot	TechTool	0.71	0.16	0.13	0.01
optimization	TechTool	0.71	0.06	0.19	0.04
nonmonotonic unification	TechTool	0.99	0.00	0.01	0.00
linguistic meaning	Linguistics	0.03	0.91	0.05	0.01
relation discovery	TechTool	0.77	0.00	0.23	0.00
word alignement technique	TechTool	0.83	0.07	0.04	0.07
head-driven generation approach	TechTool	0.98	0.00	0.02	0.00
inductive rule learning	TechTool	0.94	0.00	0.06	0.00
id3 learning	TechTool	0.93	0.00	0.07	0.00
single classifier	TechTool	0.64	0.36	0.00	0.00
integer programming	TechTool	0.90	0.00	0.06	0.04
multimodal drawing tool	TechTool	0.66	0.00	0.34	0.00
latent-class clustering	TechTool	0.89	0.01	0.00	0.10
hybrid parsing	TechTool	0.99	0.00	0.00	0.01
chinese morphology analysis	TechTool	0.46	0.46	0.08	0.01
annotation analysis	TechTool	0.91	0.00	0.09	0.00
feature bagging	TechTool	0.97	0.00	0.01	0.01
nl plan inference	TechTool	0.90	0.00	0.09	0.00
alignment evaluation	TechTool	0.89	0.00	0.00	0.11
common ground	other	0.17	0.01	0.80	0.03
sri decipher speech recognition	TechTool	0.94	0.01	0.05	0.00
cooperative strategy	TechTool	0.71	0.00	0.29	0.00
agglutinating language	Linguistics	0.07	0.79	0.10	0.04
adnominal ending	Linguistics	0.06	0.81	0.13	0.00
uncertain inference framework	TechTool	0.82	0.00	0.18	0.00
vector creation	TechTool	0.99	0.00	0.00	0.00
strand classifier	TechTool	0.96	0.03	0.00	0.01
garden path	DSMMM	0.11	0.04	0.17	0.67
discriminative training	TechTool	0.96	0.01	0.01	0.02
boundary placement	other	0.42	0.00	0.56	0.02
semantic network	DSMMM	0.36	0.00	0.01	0.63
ccg annotation	TechTool	0.95	0.01	0.04	0.00
state tying	other	0.44	0.00	0.52	0.04
message aggregation	TechTool	0.83	0.00	0.16	0.01
electronic dictionary construction system	TechTool	0.88	0.11	0.01	0.00
context-dependent method	TechTool	0.92	0.01	0.02	0.06
parse algorithm	TechTool	0.98	0.00	0.01	0.01
typographical error correction	TechTool	0.84	0.00	0.09	0.06
satisfiable assignment	TechTool	0.84	0.00	0.13	0.02
clause restructuring	TechTool	0.95	0.00	0.04	0.00
content evaluation	DSMMM	0.37	0.00	0.18	0.44
cache-based language model	DSMMM	0.26	0.00	0.00	0.74
maximum approximation	DSMMM	0.41	0.00	0.00	0.59
descriptive discourse	Linguistics	0.06	0.73	0.21	0.00
heuristic method	TechTool	0.96	0.00	0.00	0.04
limited-dommn multilingum applications	TechTool	0.80	0.01	0.19	0.00
concept lattice	TechTool	0.47	0.05	0.02	0.46
sequential analysis	TechTool	0.93	0.00	0.06	0.00
subordinate clause	Linguistics	0.31	0.54	0.15	0.00
witten-bell smoothing	TechTool	1.00	0.00	0.00	0.00
pos extraction	TechTool	0.99	0.00	0.00	0.00
distribution matching	TechTool	0.50	0.00	0.00	0.50
grapheme-to-phoneme conversion	TechTool	0.90	0.00	0.08	0.02
language corpus	Linguistics	0.00	0.90	0.01	0.09
discriminative framework	TechTool	0.99	0.00	0.01	0.00
unknown word feature	TechTool	0.57	0.25	0.11	0.08
foot feature principle	TechTool	0.51	0.01	0.02	0.46
probabilistic approach	TechTool	1.00	0.00	0.00	0.00
query refmement	TechTool	0.55	0.07	0.30	0.08
dictionary\/ontology alignment	TechTool	0.53	0.46	0.00	0.01
supervised learning algorithm	TechTool	0.99	0.00	0.01	0.00
string-based evaluation	TechTool	0.83	0.00	0.01	0.16
sequential learning	TechTool	0.91	0.00	0.09	0.00
smt system	TechTool	0.99	0.00	0.00	0.01
binary term weighting	TechTool	0.52	0.00	0.00	0.47
selective sampling	TechTool	0.96	0.00	0.00	0.03
paraphrase learning	TechTool	0.88	0.01	0.11	0.01
web-based translation	TechTool	0.83	0.09	0.01	0.07
likelihood identification	TechTool	0.87	0.00	0.00	0.13
iterative search	TechTool	0.99	0.00	0.00	0.01
full coreference resolution	TechTool	0.99	0.01	0.01	0.00
passive subject	Linguistics	0.01	0.52	0.48	0.00
metric learning	TechTool	0.93	0.00	0.01	0.06
informative sample selection	TechTool	0.88	0.00	0.11	0.01
parsing strategies	TechTool	0.85	0.00	0.15	0.00
repair	TechTool	0.52	0.09	0.32	0.08
english\/spanish test corpus	Linguistics	0.00	0.98	0.00	0.01
topological structure	DSMMM	0.28	0.16	0.04	0.52
node filtering	TechTool	0.68	0.00	0.01	0.31
maximum likelihood reestimation	TechTool	0.66	0.00	0.00	0.34
tree-bank grammar	Linguistics	0.18	0.48	0.00	0.34
soft similarity measure	DSMMM	0.03	0.00	0.01	0.96
verb acquisition	TechTool	0.88	0.11	0.01	0.00
data-driven tagging	TechTool	0.95	0.00	0.03	0.02
subgraph	TechTool	0.61	0.17	0.12	0.10
decidable satisfiability	TechTool	0.86	0.00	0.03	0.11
noisy channel model	DSMMM	0.07	0.00	0.00	0.92
segment-based language identification	TechTool	0.89	0.00	0.08	0.02
contextual ltering	TechTool	0.92	0.01	0.02	0.05
deductive closure	other	0.40	0.00	0.56	0.05
single encoding	TechTool	0.99	0.00	0.01	0.00
automatic spelling correction	TechTool	0.97	0.00	0.03	0.00
dependency theory	Linguistics	0.04	0.57	0.27	0.12
landmark selection	TechTool	0.98	0.00	0.01	0.01
latent-semantic analysis	TechTool	0.92	0.00	0.04	0.04
segment size distribution	DSMMM	0.00	0.00	0.04	0.96
semantic expressiveness	other	0.10	0.01	0.66	0.23
skimming	TechTool	0.62	0.07	0.20	0.11
chinese language corpus	Linguistics	0.00	0.89	0.00	0.11
meaning-oriented analysis	TechTool	0.91	0.03	0.07	0.00
ksi prolog	TechTool	0.90	0.05	0.05	0.00
kana-kanji conversion	TechTool	0.94	0.00	0.05	0.01
speaker change	other	0.01	0.00	0.66	0.33
sense acquisition	TechTool	0.97	0.00	0.02	0.00
mic modelling	TechTool	0.92	0.00	0.05	0.03
lazy parsing	TechTool	0.99	0.00	0.01	0.01
discriminative reranking	TechTool	0.96	0.00	0.00	0.04
textrank keyword extraction	TechTool	0.98	0.00	0.00	0.02
mathematical notation	TechTool	0.58	0.03	0.13	0.26
hard constraint	TechTool	0.81	0.00	0.18	0.01
rose repair	TechTool	0.95	0.00	0.04	0.00
chinese-english word alignment	TechTool	0.51	0.42	0.00	0.07
score combination	DSMMM	0.22	0.00	0.00	0.78
combination method	TechTool	1.00	0.00	0.00	0.00
moderate scale corpora	Linguistics	0.00	0.60	0.00	0.40
temporal signature	Linguistics	0.21	0.56	0.22	0.01
lexical decomposition	TechTool	0.69	0.01	0.29	0.00
human-ranked sentence plan	DSMMM	0.11	0.00	0.15	0.74
oracle	TechTool	0.53	0.14	0.28	0.04
system-knows-baseline	TechTool	0.89	0.00	0.03	0.08
classific ation	TechTool	0.65	0.14	0.21	0.01
sentence-detection mechanism	TechTool	0.96	0.00	0.00	0.03
keyword spotting	TechTool	0.95	0.01	0.02	0.02
memory-based parsing	TechTool	0.93	0.00	0.01	0.06
spatial cohesion	other	0.29	0.00	0.56	0.15
reparameterization	TechTool	0.51	0.29	0.12	0.08
parser switching	TechTool	0.98	0.00	0.01	0.02
locational information	other	0.02	0.00	0.97	0.00
model-theoretic scoring	TechTool	0.56	0.00	0.00	0.44
chunking tree	TechTool	0.86	0.00	0.00	0.13
matrix multiplication	TechTool	0.91	0.00	0.02	0.07
prenominal negation	Linguistics	0.09	0.80	0.11	0.00
verb inversion rule	TechTool	0.88	0.03	0.08	0.01
abduction	TechTool	0.66	0.03	0.28	0.02
deterministic tree-building	TechTool	0.91	0.00	0.00	0.09
query refinement	TechTool	0.91	0.00	0.07	0.02
thesanrus look-up	TechTool	0.76	0.00	0.01	0.23
constituent identification	TechTool	0.92	0.01	0.07	0.00
phonological description	other	0.13	0.31	0.51	0.04
hmm technology	TechTool	0.99	0.00	0.01	0.00
corpus-based approach	TechTool	0.79	0.20	0.00	0.01
content-based search	TechTool	0.92	0.00	0.02	0.06
5-fold cross validation	TechTool	0.86	0.02	0.10	0.01
compiler theory	TechTool	0.80	0.03	0.16	0.01
bayesian word segmentation	TechTool	0.98	0.01	0.01	0.00
error propagation network	DSMMM	0.41	0.00	0.00	0.59
morpheme-balanced training corpus	Linguistics	0.03	0.95	0.01	0.02
multilingual document retrieval	TechTool	0.98	0.01	0.00	0.01
morphological database	TechTool	0.35	0.31	0.34	0.00
optimal pruning	TechTool	0.89	0.00	0.00	0.11
machinetranslation	TechTool	0.66	0.10	0.13	0.12
computer use	TechTool	0.53	0.00	0.05	0.42
shortcut search	TechTool	0.92	0.00	0.02	0.06
sgml transducer	TechTool	0.95	0.00	0.01	0.03
alignment accuracy	DSMMM	0.01	0.00	0.00	0.99
natural language user	other	0.24	0.09	0.67	0.00
manmachine interaction	other	0.39	0.05	0.50	0.06
human language knowledge	other	0.02	0.02	0.95	0.01
tree matching	TechTool	0.52	0.00	0.00	0.48
hamming distance	DSMMM	0.00	0.00	0.10	0.90
head noun	Linguistics	0.02	0.96	0.01	0.01
propagation network	TechTool	0.56	0.00	0.00	0.44
tmrec test collection	Linguistics	0.05	0.87	0.04	0.03
coreferential relation	other	0.05	0.02	0.91	0.02
estimation-maximization training	TechTool	0.98	0.00	0.00	0.02
heuristic interpolation	TechTool	0.93	0.00	0.00	0.07
word-classification system	TechTool	0.92	0.06	0.00	0.02
elementary textual unit boundary	other	0.45	0.03	0.52	0.00
phonetic speech retrieval	TechTool	0.89	0.00	0.01	0.09
japanese word processing	TechTool	0.91	0.07	0.01	0.01
opinion	other	0.18	0.22	0.32	0.28
co-training	TechTool	0.88	0.06	0.05	0.01
lexical collocation	Linguistics	0.04	0.91	0.04	0.01
probabilistic models	DSMMM	0.34	0.00	0.00	0.66
automatic supertagging	TechTool	0.99	0.00	0.01	0.00
column constraint	other	0.09	0.00	0.73	0.18
mt engine	TechTool	0.91	0.00	0.03	0.06
text encoding	TechTool	0.84	0.00	0.16	0.00
summarization quality	DSMMM	0.01	0.00	0.00	0.99
speech communication	other	0.15	0.00	0.84	0.00
structural underspecification	TechTool	0.69	0.00	0.30	0.00
conversational speech corpus	Linguistics	0.00	0.95	0.03	0.01
eojeol corpus	Linguistics	0.01	0.96	0.00	0.03
speech translation task	other	0.14	0.00	0.84	0.02
spelling language model	DSMMM	0.09	0.00	0.04	0.87
